Area,Bedrooms,Bathrooms,sqft,price_per_sqft,Price
DESA PETALING,3,2,778,398.4575835475578,310000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,3,2,916,360.26200873362444,330000
DESA PETALING,3,2,826,329.29782082324454,272000
DESA PETALING,3,2,900,394.44444444444446,355000
DESA PETALING,3,2,774,386.3049095607235,299000
DESA PETALING,3,2,1170,361.01025641025643,422382
DESA PETALING,3,2,1173,332.5856777493606,390123
DESA PETALING,3,2,900,394.44444444444446,355000
DESA PETALING,2,2,960,291.6666666666667,280000
DESA PETALING,2,2,826,320.8232445520581,265000
DESA PETALING,3,2,831,330.9265944645006,275000
DESA PETALING,3,2,800,412.5,330000
DESA PETALING,3,2,778,411.31105398457584,320000
DESA PETALING,3,2,866,340.6466512702078,295000
KEPONG,3,2,1076,394.9814126394052,425000
KEPONG,3,2,1100,345.45454545454544,380000
KEPONG,3,2,1100,346.09090909090907,380700
KEPONG,4,2,1162,499.1394148020654,580000
KEPONG,3,2,1162,490.53356282271943,570000
KEPONG,4,2,1292,435.75851393188856,563000
KEPONG,3,2,965,378.2383419689119,365000
KEPONG,3,2,1027,496.59201557935734,510000
KEPONG,4,2,1292,445.046439628483,575000
KEPONG,4,2,1292,439.6284829721362,568000
KEPONG,3,2,1027,481.9863680623174,495000
KEPONG,3,2,1100,489.09090909090907,538000
KEPONG,4,2,1162,473.32185886402755,550000
KEPONG,3,2,962,372.14137214137213,358000
KEPONG,3,2,1184,413.85135135135135,490000
KEPONG,3,2,962,373.18087318087316,359000
KEPONG,3,2,850,341.1764705882353,290000
KEPONG,3,2,960,494.7916666666667,475000
KEPONG,3,2,960,489.5833333333333,470000
KEPONG,2,2,750,477.3333333333333,358000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,1030,417.4757281553398,430000
KEPONG,3,2,1100,345.45454545454544,380000
KEPONG,3,2,650,384.61538461538464,250000
KEPONG,3,2,1100,345.45454545454544,380000
KEPONG,3,2,1100,346.09090909090907,380700
KEPONG,3,2,1076,425.65055762081784,458000
KEPONG,3,2,901,541.620421753607,488000
KEPONG,3,2,1001,349.65034965034965,350000
KEPONG,3,2,1044,373.5632183908046,390000
KEPONG,3,2,1162,464.7160068846816,540000
KEPONG,2,1,655,244.27480916030535,160000
KEPONG,3,2,861,336.8176538908246,290000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,850,376.47058823529414,320000
KEPONG,3,2,850,376.47058823529414,320000
KEPONG,3,2,1076,418.2156133828996,450000
KEPONG,3,2,837,328.55436081242533,275000
KEPONG,3,3,850,388.2352941176471,330000
KEPONG,3,2,1027,467.3807205452775,480000
KEPONG,3,2,1100,400.90909090909093,441000
KEPONG,2,1,674,140.60830860534125,94770
KEPONG,3,2,1044,373.5632183908046,390000
KEPONG,3,2,800,360.0,288000
KEPONG,3,2,960,510.4166666666667,490000
KEPONG,2,2,650,200.0,130000
KEPONG,3,2,1100,345.45454545454544,380000
KEPONG,3,2,1100,346.09090909090907,380700
KEPONG,3,2,1100,346.09090909090907,380700
KEPONG,3,2,1100,418.1818181818182,460000
KEPONG,3,2,1050,358.85714285714283,376800
KEPONG,3,2,1050,359.04761904761904,377000
KEPONG,3,2,1137,378.1882145998241,430000
KEPONG,3,2,1073,475.30288909599255,510000
KEPONG,3,2,1148,339.7212543554007,390000
KEPONG,3,2,1121,363.9607493309545,408000
KEPONG,3,2,962,371.1018711018711,357000
KEPONG,3,2,1027,516.0662122687439,530000
KEPONG,3,2,1001,389.61038961038963,390000
KEPONG,3,2,650,384.61538461538464,250000
KEPONG,3,2,962,370.06237006237006,356000
KEPONG,3,1,650,384.61538461538464,250000
KEPONG,3,1,650,384.61538461538464,250000
KEPONG,3,2,1290,329.4573643410853,425000
KEPONG,3,2,1162,473.32185886402755,550000
KEPONG,3,2,944,328.3898305084746,310000
KEPONG,3,2,1100,445.45454545454544,490000
KEPONG,3,2,1100,400.0,440000
KEPONG,3,2,1100,427.27272727272725,470000
KEPONG,3,3,1144,467.65734265734267,535000
KEPONG,3,2,650,346.15384615384613,225000
KEPONG,3,1,650,384.61538461538464,250000
KEPONG,3,2,932,515.0214592274679,480000
KEPONG,3,2,1073,456.663560111836,490000
KEPONG,3,2,1137,369.39226033421284,419999
KEPONG,4,2,1162,490.53356282271943,570000
KEPONG,3,2,1150,330.4347826086956,380000
KEPONG,3,2,904,370.57522123893807,335000
KEPONG,3,1,650,384.61538461538464,250000
KEPONG,3,1,650,384.61538461538464,250000
KEPONG,3,1,650,383.0769230769231,249000
KEPONG,3,2,1010,364.35643564356434,368000
KEPONG,3,2,1100,346.09090909090907,380700
KEPONG,3,2,944,328.3898305084746,310000
KEPONG,3,2,962,370.06237006237006,356000
KEPONG,3,2,650,361.53846153846155,235000
KEPONG,3,2,1027,450.82765335929895,463000
KEPONG,3,2,962,372.14137214137213,358000
KEPONG,3,1,650,384.61384615384617,249999
KEPONG,5,3,1215,502.0576131687243,610000
KEPONG,3,2,650,384.61538461538464,250000
KEPONG,3,2,1100,400.0,440000
KEPONG,3,2,1100,436.3636363636364,480000
KEPONG,4,2,1300,450.0,585000
KEPONG,2,2,700,171.42714285714285,119999
KEPONG,2,1,650,215.3830769230769,139999
KEPONG,3,2,1100,500.0,550000
KEPONG,3,2,1100,454.54545454545456,500000
KEPONG,3,2,1001,349.65034965034965,350000
KEPONG,3,2,1001,349.65034965034965,350000
KEPONG,3,2,901,541.620421753607,488000
KEPONG,3,2,1100,409.09090909090907,450000
KEPONG,3,2,962,373.18087318087316,359000
KEPONG,3,2,1001,367.6323676323676,368000
KEPONG,3,2,962,372.14137214137213,358000
KEPONG,3,2,1001,349.65034965034965,350000
KEPONG,3,2,855,362.5730994152047,310000
KEPONG,3,2,1027,467.3807205452775,480000
KEPONG,3,2,1001,367.6323676323676,368000
KEPONG,3,2,1100,418.1818181818182,460000
KEPONG,3,2,1128,352.83687943262413,398000
KEPONG,3,2,1081,360.777058279371,390000
KEPONG,3,2,904,342.92035398230087,310000
KEPONG,3,2,904,335.17699115044246,303000
KEPONG,3,2,1010,336.63366336633663,340000
KEPONG,3,2,1162,456.1101549053356,530000
KEPONG,3,2,1001,367.6323676323676,368000
KEPONG,3,2,1073,503.2618825722274,540000
KEPONG,3,2,1100,500.0,550000
KEPONG,3,2,962,372.14137214137213,358000
KEPONG,3,2,962,373.18087318087316,359000
KEPONG,3,2,960,500.0,480000
KEPONG,3,2,1100,331.8181818181818,365000
KEPONG,3,2,1001,359.64035964035963,360000
KEPONG,3,2,805,372.67080745341616,300000
KEPONG,3,2,932,493.56223175965664,460000
KEPONG,3,2,907,538.0374862183021,488000
KEPONG,3,2,945,338.62433862433863,320000
KEPONG,3,2,753,342.62948207171314,258000
KEPONG,4,2,1300,484.61538461538464,630000
KEPONG,3,2,1100,395.45454545454544,435000
KEPONG,3,2,904,370.57522123893807,335000
KEPONG,3,2,1137,369.39313984168865,420000
KEPONG,4,2,1162,464.7160068846816,540000
KEPONG,4,2,1162,499.1394148020654,580000
KEPONG,3,2,880,420.45454545454544,370000
KEPONG,3,2,861,336.8176538908246,290000
KEPONG,3,2,900,388.8888888888889,350000
KEPONG,3,2,1027,496.59201557935734,510000
KEPONG,3,2,861,342.62485481997675,295000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,850,350.5870588235294,297999
KEPONG,3,2,840,354.76190476190476,298000
KEPONG,2,1,650,199.99846153846153,129999
KEPONG,3,2,962,374.3243243243243,360100
KEPONG,3,2,980,386.734693877551,379000
KEPONG,3,2,1182,465.31302876480544,550000
KEPONG,3,2,1100,345.45454545454544,380000
KEPONG,3,2,901,541.620421753607,488000
KEPONG,3,2,1137,378.1882145998241,430000
KEPONG,3,2,1167,342.75835475578407,399999
KEPONG,3,2,1100,436.3636363636364,480000
KEPONG,3,2,1100,346.09090909090907,380700
KEPONG,4,2,1292,433.4365325077399,560000
KEPONG,3,2,1100,345.45454545454544,380000
KEPONG,3,2,867,341.4071510957324,296000
KEPONG,3,2,1027,457.6436222005842,470000
KEPONG,3,2,1001,409.5904095904096,410000
KEPONG,4,2,1162,473.32185886402755,550000
KEPONG,3,2,988,369.4331983805668,365000
KEPONG,3,2,965,373.05699481865287,360000
KEPONG,3,2,935,363.6363636363636,340000
KEPONG,3,2,807,369.268897149938,298000
KEPONG,3,2,1162,486.23063683304645,565000
KEPONG,3,2,1100,399.09090909090907,439000
KEPONG,3,2,1100,404.54545454545456,445000
KEPONG,3,2,980,377.55102040816325,370000
KEPONG,2,1,799,275.3441802252816,220000
KEPONG,3,2,1291,503.4856700232378,650000
KEPONG,3,2,962,374.7401247401247,360500
KEPONG,2,2,743,421.2651413189771,313000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,4,2,1162,473.32185886402755,550000
KEPONG,3,2,1150,324.3478260869565,373000
KEPONG,3,2,1150,373.9130434782609,430000
KEPONG,3,2,901,482.7968923418424,435000
KEPONG,3,2,1100,468.1818181818182,515000
KEPONG,3,2,1137,369.39313984168865,420000
KEPONG,3,2,988,369.4331983805668,365000
KEPONG,3,2,650,353.84615384615387,230000
KEPONG,3,2,904,342.92035398230087,310000
KEPONG,3,2,805,372.67080745341616,300000
KEPONG,3,2,962,353.4303534303534,340000
KEPONG,3,2,1027,467.3807205452775,480000
KEPONG,3,2,1044,545.9770114942529,570000
KEPONG,3,2,901,488.34628190899,440000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,2,2,818,550.1222493887531,450000
KEPONG,3,2,1330,541.3533834586466,720000
KEPONG,4,2,1300,413.84615384615387,538000
KEPONG,3,2,855,362.5730994152047,310000
KEPONG,3,2,1004,388.44621513944224,390000
KEPONG,3,1,837,334.5268817204301,279999
KEPONG,3,2,948,399.789029535865,379000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,1290,325.5813953488372,420000
KEPONG,3,2,1076,408.92193308550185,440000
KEPONG,3,2,1121,363.9607493309545,408000
KEPONG,3,2,1076,379.182156133829,408000
KEPONG,3,2,965,381.34715025906735,368000
KEPONG,3,2,1010,376.23762376237624,380000
KEPONG,3,2,1076,379.182156133829,408000
KEPONG,2,2,1001,364.6353646353646,365000
KEPONG,3,2,1100,425.45454545454544,468000
KEPONG,3,2,1076,425.65055762081784,458000
KEPONG,3,2,1081,351.5263644773358,380000
KEPONG,3,2,1030,417.4757281553398,430000
KEPONG,3,2,1121,365.7448706512043,410000
KEPONG,2,2,650,246.15384615384616,160000
KEPONG,3,3,1144,463.2867132867133,530000
KEPONG,3,2,1110,342.34234234234236,380000
KEPONG,3,3,1073,512.5815470643057,550000
KEPONG,3,2,1150,373.9130434782609,430000
KEPONG,2,2,791,562.5790139064476,445000
KEPONG,3,2,861,331.01045296167246,285000
KEPONG,3,2,1074,400.37243947858474,430000
KEPONG,3,2,1100,545.4545454545455,600000
KEPONG,3,3,1144,467.65734265734267,535000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,1001,359.64035964035963,360000
KEPONG,3,2,837,328.55436081242533,275000
KEPONG,3,2,850,447.05882352941177,380000
KEPONG,3,2,850,341.1764705882353,290000
KEPONG,3,2,1100,418.1818181818182,460000
KEPONG,3,2,650,369.2307692307692,240000
KEPONG,3,2,940,340.4255319148936,320000
KEPONG,3,2,948,335.44303797468353,318000
KEPONG,3,2,850,352.94117647058823,300000
KEPONG,3,2,948,348.1012658227848,330000
KEPONG,3,2,1073,501.39794967381175,538000
KEPONG,3,2,1290,331.7829457364341,428000
KEPONG,3,2,1330,541.3533834586466,720000
KEPONG,3,2,650,353.84615384615387,230000
KEPONG,3,2,1100,384.54545454545456,423000
KEPONG,3,2,1100,390.90909090909093,430000
KEPONG,3,2,1100,386.3636363636364,425000
KEPONG,3,2,1100,545.4545454545455,600000
KEPONG,4,2,1162,473.32185886402755,550000
KEPONG,3,2,1100,409.09090909090907,450000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,650,361.53846153846155,235000
KEPONG,3,2,946,443.97463002114165,420000
KEPONG,3,2,904,337.3893805309734,305000
KEPONG,4,2,1300,490.7692307692308,638000
KEPONG,2,2,540,237.03703703703704,128000
KEPONG,4,2,1292,448.91640866873064,580000
KEPONG,3,2,1100,384.54545454545456,423000
KEPONG,3,2,1162,387.263339070568,450000
KEPONG,3,2,970,329.89690721649487,320000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,1022,499.0215264187867,510000
KEPONG,3,2,861,342.62485481997675,295000
KEPONG,3,2,861,389.08246225319397,335000
KEPONG,3,2,962,376.2993762993763,362000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,904,331.85840707964604,300000
KEPONG,4,2,1300,491.53846153846155,639000
KEPONG,3,2,1001,349.65034965034965,350000
KEPONG,3,2,1010,381.18811881188117,385000
KEPONG,3,2,650,353.84615384615387,230000
KEPONG,3,2,1001,349.65034965034965,350000
KEPONG,3,2,952,336.1344537815126,320000
KEPONG,3,2,1006,346.91848906560637,349000
KEPONG,3,2,1001,348.1518481518481,348500
KEPONG,3,2,1006,342.94234592445326,345000
KEPONG,3,2,930,451.61290322580646,420000
KEPONG,3,2,1100,427.27272727272725,470000
KEPONG,2,1,650,275.38461538461536,179000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,962,375.7796257796258,361500
KEPONG,3,2,650,346.15384615384613,225000
KEPONG,3,2,1000,360.0,360000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,861,371.66085946573753,320000
KEPONG,3,2,1030,436.8932038834951,450000
KEPONG,2,2,700,514.2857142857143,360000
KEPONG,3,1,650,353.84615384615387,230000
KEPONG,3,1,850,364.70588235294116,310000
KEPONG,3,2,1100,431.8181818181818,475000
KEPONG,3,3,1073,493.94221808014913,530000
KEPONG,3,2,1076,378.25278810408923,407000
KEPONG,3,2,1121,352.36396074933094,395000
KEPONG,3,2,725,328.2758620689655,238000
KEPONG,3,2,861,342.62485481997675,295000
KEPONG,3,2,800,368.75,295000
KEPONG,3,2,1027,516.0662122687439,530000
KEPONG,3,2,1010,386.13861386138615,390000
KEPONG,3,2,1290,331.7829457364341,428000
KEPONG,3,2,1010,336.63366336633663,340000
KEPONG,3,2,1109,468.89089269612265,520000
KEPONG,3,2,1100,422.72727272727275,465000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,1100,386.3636363636364,425000
KEPONG,3,2,1121,347.9036574487065,390000
KEPONG,3,2,1100,454.54545454545456,500000
KEPONG,3,2,1100,481.8181818181818,530000
KEPONG,3,2,1100,390.90909090909093,430000
KEPONG,3,2,859,349.2433061699651,300000
KEPONG,3,2,904,342.92035398230087,310000
KEPONG,3,2,1150,347.82608695652175,400000
KEPONG,3,2,700,357.14285714285717,250000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,878,546.6970387243736,480000
KEPONG,2,2,743,467.0255720053836,347000
KEPONG,3,2,962,376.2993762993763,362000
KEPONG,3,2,855,360.233918128655,308000
KEPONG,3,2,850,388.2352941176471,330000
KEPONG,3,2,1329,351.54251316779533,467200
KEPONG,2,2,850,229.41176470588235,195000
KEPONG,3,2,980,423.46938775510205,415000
KEPONG,3,2,948,348.1012658227848,330000
KEPONG,3,2,970,329.89690721649487,320000
KEPONG,3,2,1012,424.901185770751,430000
KEPONG,4,2,1162,464.7160068846816,540000
KEPONG,4,2,1292,448.91640866873064,580000
KEPONG,3,2,1100,454.54545454545456,500000
KEPONG,4,2,1300,492.3076923076923,640000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,1010,336.63366336633663,340000
KEPONG,3,2,657,362.25266362252665,238000
KEPONG,3,3,1144,480.7692307692308,550000
KEPONG,3,2,1030,436.8932038834951,450000
KEPONG,3,2,1121,363.9607493309545,408000
KEPONG,3,2,841,338.8822829964328,285000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,650,346.15384615384613,225000
KEPONG,3,2,850,370.5882352941176,315000
KEPONG,3,2,808,445.54455445544556,360000
KEPONG,3,2,962,376.2993762993763,362000
KEPONG,3,2,650,353.84615384615387,230000
KEPONG,3,2,1100,427.27272727272725,470000
KEPONG,4,2,1100,477.27272727272725,525000
KEPONG,2,1,606,280.52805280528054,170000
KEPONG,3,2,1100,445.45454545454544,490000
KEPONG,3,2,1030,436.8932038834951,450000
KEPONG,3,2,1010,346.53465346534654,350000
KEPONG,2,2,540,203.7037037037037,110000
KEPONG,3,3,650,353.8446153846154,229999
KEPONG,3,2,904,342.92035398230087,310000
KEPONG,2,2,600,316.6666666666667,190000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,962,377.33887733887735,363000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,1100,454.54545454545456,500000
KEPONG,3,2,970,329.89690721649487,320000
KEPONG,3,2,1137,368.5136323658751,419000
KEPONG,3,2,1100,440.90909090909093,485000
KEPONG,3,2,650,369.2307692307692,240000
KEPONG,3,2,867,424.45213379469436,368000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,1098,464.4808743169399,510000
KEPONG,3,2,992,342.741935483871,340000
KEPONG,3,2,954,382.5995807127883,365000
KEPONG,3,2,861,348.4320557491289,300000
KEPONG,4,2,1300,330.7692307692308,430000
KEPONG,3,2,850,341.1764705882353,290000
KEPONG,4,2,1292,541.795665634675,700000
KEPONG,3,2,1100,545.4545454545455,600000
KEPONG,3,2,1150,339.1304347826087,390000
KEPONG,4,3,1152,562.5,648000
KEPONG,3,2,650,346.15384615384613,225000
KEPONG,3,2,1200,350.0,420000
KEPONG,3,2,980,423.46938775510205,415000
KEPONG,3,2,801,362.04744069912607,290000
KEPONG,3,2,1290,333.3333333333333,430000
KEPONG,3,2,1121,352.36396074933094,395000
KEPONG,3,2,1074,442.27188081936686,475000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,650,369.2307692307692,240000
KEPONG,3,2,861,336.8176538908246,290000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,650,361.53846153846155,235000
KEPONG,3,2,970,329.89690721649487,320000
KEPONG,3,2,1162,481.9277108433735,560000
KEPONG,3,2,1100,436.3636363636364,480000
KEPONG,2,1,606,288.7788778877888,175000
KEPONG,3,2,650,369.2307692307692,240000
KEPONG,3,2,861,336.8176538908246,290000
KEPONG,3,2,958,328.81002087682674,315000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,962,376.2993762993763,362000
KEPONG,3,2,850,341.1764705882353,290000
KEPONG,4,3,1152,562.5,648000
KEPONG,3,2,940,335.1063829787234,315000
KEPONG,3,2,980,355.1020408163265,348000
KEPONG,3,2,650,369.2307692307692,240000
KEPONG,3,2,861,336.8176538908246,290000
KEPONG,3,2,962,376.81912681912684,362500
KEPONG,3,2,850,338.8235294117647,288000
KEPONG,3,2,962,376.2993762993763,362000
KEPONG,3,2,861,342.62485481997675,295000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,962,375.2598752598753,361000
KEPONG,3,2,1100,354.54545454545456,390000
KEPONG,3,2,1100,454.54545454545456,500000
KEPONG,3,2,992,342.741935483871,340000
KEPONG,3,2,1100,427.27272727272725,470000
KEPONG,2,2,700,521.4285714285714,365000
KEPONG,3,2,650,353.84615384615387,230000
KEPONG,3,2,650,353.84615384615387,230000
KEPONG,3,2,945,333.3333333333333,315000
KEPONG,3,2,1100,454.54545454545456,500000
KEPONG,3,2,1358,515.4639175257732,700000
KEPONG,2,1,650,260.0,169000
KEPONG,3,2,1020,341.1764705882353,348000
KEPONG,3,2,1076,404.275092936803,435000
KEPONG,3,2,861,342.62485481997675,295000
KEPONG,3,2,1292,448.9156346749226,579999
KEPONG,3,2,921,385.45059717698155,355000
KEPONG,3,2,962,378.3783783783784,364000
KEPONG,3,2,962,377.33887733887735,363000
KEPONG,3,2,1100,445.45454545454544,490000
KEPONG,4,2,982,356.41547861507127,350000
KEPONG,2,2,810,425.9259259259259,345000
KEPONG,2,2,750,206.66666666666666,155000
KEPONG,3,2,1100,545.4545454545455,600000
KEPONG,2,2,743,457.6043068640646,340000
KEPONG,3,2,861,342.62485481997675,295000
KEPONG,4,3,1250,316.0,395000
KEPONG,3,2,1100,418.1818181818182,460000
KEPONG,3,2,1020,341.1764705882353,348000
KEPONG,3,2,1074,418.99441340782124,450000
KEPONG,3,2,962,378.3783783783784,364000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,933,353.6977491961415,330000
KEPONG,3,2,1121,338.9830508474576,380000
KEPONG,4,2,1076,388.47583643122675,418000
KEPONG,4,2,1292,448.91640866873064,580000
KEPONG,3,2,1148,324.91289198606273,373000
KEPONG,3,2,962,377.33887733887735,363000
KEPONG,3,2,962,374.2203742203742,360000
KEPONG,3,2,1010,381.18811881188117,385000
KEPONG,3,1,650,376.9230769230769,245000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,3,2,1313,498.85757806549884,655000
KUCHAI LAMA,2,2,936,437.8205128205128,409800
KUCHAI LAMA,2,1,485,185.56701030927834,90000
KUCHAI LAMA,3,2,1150,594.7826086956521,684000
KUCHAI LAMA,3,3,1367,479.88295537673736,656000
KUCHAI LAMA,4,4,1701,529.1005291005291,900000
KUCHAI LAMA,4,3,1152,595.4861111111111,686000
KUCHAI LAMA,3,2,980,538.7755102040817,528000
KUCHAI LAMA,3,2,935,566.8449197860963,530000
KUCHAI LAMA,2,2,872,561.9266055045872,490000
KUCHAI LAMA,4,4,1710,467.2514619883041,799000
KUCHAI LAMA,3,2,1247,521.2510024057739,650000
KUCHAI LAMA,3,2,986,536.5111561866125,529000
KUCHAI LAMA,3,2,935,475.93582887700535,445000
KUCHAI LAMA,4,3,1406,547.6529160739688,770000
KUCHAI LAMA,4,3,1690,455.6213017751479,770000
KUCHAI LAMA,4,3,2000,425.0,850000
KUCHAI LAMA,4,4,1710,543.859649122807,930000
KUCHAI LAMA,3,2,1328,478.16265060240966,635000
KUCHAI LAMA,4,3,1690,455.6213017751479,770000
KUCHAI LAMA,2,1,656,591.4634146341464,388000
KUCHAI LAMA,3,2,1313,495.0495049504951,650000
KUCHAI LAMA,2,2,936,480.7692307692308,450000
KUCHAI LAMA,2,2,936,446.5811965811966,418000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,3,2,935,475.93582887700535,445000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,4,3,1440,451.3888888888889,650000
KUCHAI LAMA,3,2,935,572.192513368984,535000
KUCHAI LAMA,3,2,1152,595.4861111111111,686000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,3,2,1168,642.1232876712329,750000
KUCHAI LAMA,2,2,658,653.4954407294833,430000
KUCHAI LAMA,4,3,1593,489.01443816698054,779000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,4,4,1440,430.55555555555554,620000
KUCHAI LAMA,2,2,936,427.34935897435895,399999
KUCHAI LAMA,4,4,1710,555.5555555555555,950000
KUCHAI LAMA,3,2,986,542.5963488843813,535000
KUCHAI LAMA,4,3,1440,451.3888888888889,650000
KUCHAI LAMA,4,3,1578,620.9125475285172,979800
KUCHAI LAMA,4,3,1488,551.0752688172043,820000
KUCHAI LAMA,3,3,1690,473.37278106508876,800000
KUCHAI LAMA,3,3,1367,479.88295537673736,656000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,3,2,1168,562.5,657000
KUCHAI LAMA,2,1,506,207.5098814229249,105000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,2,2,940,425.531914893617,400000
KUCHAI LAMA,3,2,1168,641.9520547945206,749800
KUCHAI LAMA,4,3,1496,410.29411764705884,613800
KUCHAI LAMA,4,4,1710,526.3157894736842,900000
KUCHAI LAMA,2,2,872,516.0550458715596,450000
KUCHAI LAMA,4,4,1710,497.07602339181284,850000
KUCHAI LAMA,4,3,1578,538.6565272496831,850000
KUCHAI LAMA,3,2,986,588.2352941176471,580000
KUCHAI LAMA,2,1,661,573.1921331316188,378880
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,3,2,1152,593.75,684000
KUCHAI LAMA,2,2,936,491.45299145299145,460000
KUCHAI LAMA,2,2,936,459.4017094017094,430000
KUCHAI LAMA,3,2,916,524.0174672489082,480000
KUCHAI LAMA,4,2,1250,524.0,655000
KUCHAI LAMA,3,2,1168,616.4383561643835,720000
KUCHAI LAMA,3,2,1168,547.9443493150685,639999
KUCHAI LAMA,4,3,1600,468.75,750000
KUCHAI LAMA,4,3,2045,430.31784841075796,880000
KUCHAI LAMA,2,2,786,725.0483460559797,569888
KUCHAI LAMA,1,1,780,551.2820512820513,430000
KUCHAI LAMA,2,2,1025,536.5853658536586,550000
KUCHAI LAMA,4,2,1313,447.8293983244478,588000
KUCHAI LAMA,4,2,1000,498.0,498000
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,4,3,1488,604.8387096774194,900000
KUCHAI LAMA,4,2,1313,447.8293983244478,588000
KUCHAI LAMA,2,2,936,459.4017094017094,430000
KUCHAI LAMA,4,3,1440,434.02777777777777,625000
KUCHAI LAMA,4,3,1350,391.85185185185185,529000
KUCHAI LAMA,4,3,1406,568.9893314366999,799999
KUCHAI LAMA,4,3,1385,469.3140794223827,650000
KUCHAI LAMA,4,4,2638,606.5200909780136,1600000
KUCHAI LAMA,4,3,1367,533.2845647403072,729000
KUCHAI LAMA,3,2,1168,555.6506849315068,649000
KUCHAI LAMA,4,4,1710,643.2748538011696,1100000
KUCHAI LAMA,4,2,1100,452.72727272727275,498000
KUCHAI LAMA,2,2,936,486.1111111111111,455000
KUCHAI LAMA,4,2,1313,447.8293983244478,588000
KUCHAI LAMA,4,3,1496,534.75935828877,800000
KUCHAI LAMA,4,3,1162,499.1394148020654,580000
KUCHAI LAMA,4,3,2042,465.230166503428,950000
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,4,4,1815,705.2341597796143,1280000
KUCHAI LAMA,4,4,1811,679.1827719491994,1230000
KUCHAI LAMA,4,4,1810,690.6077348066299,1250000
KUCHAI LAMA,4,4,1790,664.804469273743,1190000
KUCHAI LAMA,4,4,1800,666.6666666666666,1200000
KUCHAI LAMA,4,4,1780,662.9213483146067,1180000
KUCHAI LAMA,4,4,1440,437.5,630000
KUCHAI LAMA,2,2,930,430.10752688172045,400000
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,4,3,1578,621.0386565272497,979999
KUCHAI LAMA,2,2,936,426.28205128205127,399000
KUCHAI LAMA,4,3,1959,449.2087799897907,880000
KUCHAI LAMA,3,2,864,708.3333333333334,612000
KUCHAI LAMA,3,2,986,484.7870182555781,478000
KUCHAI LAMA,2,2,936,427.35042735042737,400000
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,2,2,936,486.1111111111111,455000
KUCHAI LAMA,4,3,1350,396.8888888888889,535800
KUCHAI LAMA,2,1,505,174.25742574257427,88000
KUCHAI LAMA,4,4,1710,614.0350877192982,1050000
KUCHAI LAMA,3,2,1168,625.0,730000
KUCHAI LAMA,4,4,1782,493.26599326599325,879000
KUCHAI LAMA,4,4,2638,636.8460955269144,1680000
